Word,Count,Percentage of total,Cumulative percentage of total
ἑκατόμπολις,1,0.0,97.92
Ῥόδιος,1,0.0,97.92
Λίνδος,1,0.0,97.93
Ἰηλυσός,1,0.0,97.93
Κάμειρος,1,0.0,97.93
Ἀστυόχεια,1,0.0,97.93
Λικύμνιος,1,0.0,97.93
καταφυλαδόν,1,0.0,97.93
Σύμη,1,0.0,97.93
Ἀγλαία,1,0.0,97.93
Χάροπος,1,0.0,97.93
Νίσυρος,1,0.0,97.93
Κάρπαθος,1,0.0,97.93
Κάσος,1,0.0,97.93
Καλύδναι,1,0.0,97.93
Φείδιππος,1,0.0,97.93
καλλιγύναικος,1,0.0,97.93
Ἄλος,1,0.0,97.93
Ἀλόπη,1,0.0,97.93
Εὐηνός,1,0.0,97.93
Σεληπιάδης,1,0.0,97.93
λεχεποίη,1,0.0,97.93
Ἴτων,1,0.0,97.93
ἀμφιδρυφής,1,0.0,97.93
ἡμιτελής,1,0.0,97.93
ἀποθρώσκω,1,0.0,97.93
Βοιβηίς,1,0.0,97.93
Βοίβη,1,0.0,97.93
Γλαφύραι,1,0.0,97.93
Ἄλκηστις,1,0.0,97.93
Μηθώνη,1,0.0,97.93
Θαυμακίη,1,0.0,97.93
Μελίβοια,1,0.0,97.93
Ὀλιζών,1,0.0,97.94
μοχθίζω,1,0.0,97.94
ὕδρος,1,0.0,97.94
Ῥήνη,1,0.0,97.94
Τρίκκη,1,0.0,97.94
Ἰθώμη,1,0.0,97.94
κλωμακόεις,1,0.0,97.94
Ὀρμένιος,1,0.0,97.94
Ἀστέριον,1,0.0,97.94
Τίτανος,1,0.0,97.94
Ἄργισσα,1,0.0,97.94
Γυρτώνη,1,0.0,97.94
Ὄρθη,1,0.0,97.94
Ἠλώνη,1,0.0,97.94
Ὀλοοσσών,1,0.0,97.94
Αἴθικες,1,0.0,97.94
Κόρωνος,1,0.0,97.94
Καινείδης,1,0.0,97.94
Γουνεύς,1,0.0,97.94
Κύφος,1,0.0,97.94
Ἐνιῆνες,1,0.0,97.94
Περαιβοί,1,0.0,97.94
Τιταρησσός,1,0.0,97.94
Τενθρηδών,1,0.0,97.94
ὄθριξ,1,0.0,97.94
οἰέτης,1,0.0,97.94
σταφύλη,1,0.0,97.94
Πηρείη,1,0.0,97.94
ἑλεόθρεπτος,1,0.0,97.94
ὑποστεναχίζω,1,0.0,97.94
Ἀρίμοι,1,0.0,97.95
Βατίεια,1,0.0,97.95
Μυρίνη,1,0.0,97.95
πολύσκαρθμος,1,0.0,97.95
Ἀπαισός,1,0.0,97.95
Πιτύεια,1,0.0,97.95
Τηρείη,1,0.0,97.95
Πράκτιος,1,0.0,97.95
Σηστός,1,0.0,97.95
Ἄβυδος,1,0.0,97.95
Πυλαῖος,1,0.0,97.95
Τευταμίδης,1,0.0,97.95
Εὔφημος,1,0.0,97.95
Τροίζηνος,1,0.0,97.95
Κεάδης,1,0.0,97.95
Κύτωρος,1,0.0,97.95
Σήσαμος,1,0.0,97.95
Κρῶμνα,1,0.0,97.95
Ἐρυθῖνοι,1,0.0,97.95
Ἐνετοί,1,0.0,97.95
Ἁλιζῶνες,1,0.0,97.95
Ἀλύβη,1,0.0,97.95
Χρόμις,1,0.0,97.95
Ταλαιμένης,1,0.0,97.95
βαρβαρόφωνος,1,0.0,97.95
Φθίρες,1,0.0,97.95
ἀκριτόφυλλος,1,0.0,97.95
Μυκάλη,1,0.0,97.95
Νομίων,1,0.0,97.95
οὐρανόθι,1,0.0,97.95
Πυγμαῖοι,1,0.0,97.95
ἐπιλεύσσω,1,0.0,97.96
ἀελλής,1,0.0,97.96
καταπλήσσω,1,0.0,97.96
παλίνορσος,1,0.0,97.96
ὦχρος,1,0.0,97.96
ὑπόψιος,1,0.0,97.96
δειδήμων,1,0.0,97.96
ἐπιτοξάζομαι,1,0.0,97.96
ἐυκνψ́μις,1,0.0,97.96
Ἑλικάων,1,0.0,97.96
ἐμπάσσω,1,0.0,97.96
πολλός,1,0.0,97.96
Αἴθρη,1,0.0,97.96
Πιτθεύς,1,0.0,97.96
Θυμοίτης,1,0.0,97.96
Οὐκαλέγων,1,0.0,97.96
ἐυκϝήμις,1,0.0,97.96
ʽὡς,1,0.0,97.96
μάκαπ,1,0.0,97.96
μοιρηγενής,1,0.0,97.96
ὀλβιοδαίμων,1,0.0,97.96
αἰολόπωλος,1,0.0,97.96
Ὀτρεύς,1,0.0,97.96
Μύγδων,1,0.0,97.96
πηγεσίμαλλος,1,0.0,97.96
ἀγγελίης,1,0.0,97.96
ἀφαμαρτοεπής,1,0.0,97.96
ζάκοτος,1,0.0,97.96
δοίω,1,0.0,97.96
διαμετρέω,1,0.0,97.96
διαμετρητός,1,0.0,97.96
ἄγχω,1,0.0,97.97
πολύκεστος,1,0.0,97.97
εἰροκόμος,1,0.0,97.97
ἀποείκω,1,0.0,97.97
εἰσαθρέω,1,0.0,97.97
κευθάνω,1,0.0,97.97
ϝέκταρ,1,0.0,97.97
παραβλήδην,1,0.0,97.97
μόγος,1,0.0,97.97
ἔρισμα,1,0.0,97.97
σπινθήρ,1,0.0,97.97
ἴξαλος,1,0.0,97.97
προδοκή,1,0.0,97.97
ἑκκαιδεκάδωρος,1,0.0,97.97
κεραοξόος,1,0.0,97.97
ἀβλής,1,0.0,97.97
λίγγω,1,0.0,97.97
ὀξυβελής,1,0.0,97.97
Μῃονίς,1,0.0,97.97
Κάειρα,1,0.0,97.97
ἐυμελίης,1,0.0,97.97
πολυδίψιος,1,0.0,97.97
ἐπιθαρσύνω,1,0.0,97.97
ἐπιμάσσομαι,1,0.0,97.97
Τρίκη,1,0.0,97.97
ἐκμυζάω,1,0.0,97.97
Πτολεμαῖος,1,0.0,97.97
Πειραί,1,0.0,97.97
εὔπρυμνος,1,0.0,97.97
δαιτρόν,1,0.0,97.97
μελάντερος,1,0.0,97.98
πίσσα,1,0.0,97.98
ἱππόσυνος,1,0.0,97.98
συνορίνω,1,0.0,97.98
τυδεύς,1,0.0,97.98
πτωσκάζω,1,0.0,97.98
παραίσιος,1,0.0,97.98
βαθύσχοινος,1,0.0,97.98
λεχεποίης,1,0.0,97.98
Ἐτεοκλεῖος,1,0.0,97.98
Αὐτόφονος,1,0.0,97.98
διομήδης,1,0.0,97.98
τέττα,1,0.0,97.98
κορυφόω,1,0.0,97.98
πολυπάμων,1,0.0,97.98
θρόος,1,0.0,97.98
χαλκεοθώραξ,1,0.0,97.98
μισγάγκεια,1,0.0,97.98
Θαλυσιάδης,1,0.0,97.98
δνοπαλίζω,1,0.0,97.98
Ἀνθεμίων,1,0.0,97.98
σιμοείσιος,1,0.0,97.98
ἁρματοπηγός,1,0.0,97.98
Σιμοείσιος,1,0.0,97.98
Ἀνθεμίδης,1,0.0,97.98
βουβών,1,0.0,97.98
Λεῦκος,1,0.0,97.98
δημοκόων,1,0.0,97.98
Ἀβυδόθεν,1,0.0,97.98
κόρσης,1,0.0,97.98
χαλκεία,1,0.0,97.98
ει´κω,1,0.0,97.99
Ἰμβρασίδης,1,0.0,97.99
Πείρως,1,0.0,97.99
ἀπαλοάω,1,0.0,97.99
πνεύμων,1,0.0,97.99
ἀποδύω,1,0.0,97.99
ἀκρόκομος,1,0.0,97.99
ἄβλητος,1,0.0,97.99
ἀνούτατος,1,0.0,97.99
ἔκδηλος,1,0.0,97.99
μεταμάζιος,1,0.0,97.99
ἠιόεις,1,0.0,97.99
Ἀλίζωνος,1,0.0,97.99
Φαῖστος,1,0.0,97.99
Βῶρος,1,0.0,97.99
Τάρνη,1,0.0,97.99
ἑκηβολία,1,0.0,97.99
πρόσθεϝ,1,0.0,97.99
Φέρεκλος,1,0.0,97.99
Ἁρμονίδης,1,0.0,97.99
ἀρχέκακος,1,0.0,97.99
Δολοπίων,1,0.0,97.99
μεταδρομάδην,1,0.0,97.99
Λυκίηθεν,1,0.0,97.99
Καπανηιάδης,1,0.0,97.99
ἀνακοντίζω,1,0.0,97.99
σακέσπαλος,1,0.0,97.99
Ὑπείρων,1,0.0,97.99
Πολύειδος,1,0.0,97.99
ὀνειρόπολος,1,0.0,97.99
Φαίνοψ,1,0.0,97.99
Ἐχέμμων,1,0.0,98.0
κοτήεις,1,0.0,98.0
νεοτευχής,1,0.0,98.0
διακλάω,1,0.0,98.0
σθένελος,1,0.0,98.0
παρατρέω,1,0.0,98.0
ἐνστρέφω,1,0.0,98.0
πτύγμα,1,0.0,98.0
Δηιπύλος,1,0.0,98.0
ἐπορέγω,1,0.0,98.0
πρυμνόν,1,0.0,98.0
θέναρ,1,0.0,98.0
ἀναίμων,1,0.0,98.0
Ἠερίβοια,1,0.0,98.0
παππάζω,1,0.0,98.0
τυδείδης,1,0.0,98.0
Αἰγιάλεια,1,0.0,98.0
Ἀδρηστίνη,1,0.0,98.0
ἄλθομαι,1,0.0,98.0
κατηπιάω,1,0.0,98.0
καταμύσσω,1,0.0,98.0
ἁψίς,1,0.0,98.0
πάναγρος,1,0.0,98.0
λικμάω,1,0.0,98.0
ὑπολευκαίνομαι,1,0.0,98.0
ἀχυρμιά,1,0.0,98.0
νηνεμία,1,0.0,98.0
Δηίκοων,1,0.0,98.0
Περγασίδης,1,0.0,98.0
Ἀτυμνιάδης,1,0.0,98.0
βρεχμός,1,0.0,98.01
ἄμαθος,1,0.0,98.01
ἀπάλαμνος,1,0.0,98.01
Μενέσθης,1,0.0,98.01
Σέλαγος,1,0.0,98.01
πολυλήιος,1,0.0,98.01
Παισός,1,0.0,98.01
ἐπικουρέω,1,0.0,98.01
ἀμφιβασις,1,0.0,98.01
Ἄιδης,1,0.0,98.01
Ἄλκανδρος,1,0.0,98.01
Πρύτανις,1,0.0,98.01
Τεύθρας,1,0.0,98.01
Τρῆχος,1,0.0,98.01
Οἰνοπίδης,1,0.0,98.01
Ὀρέσβιος,1,0.0,98.01
αἰολομίτρης,1,0.0,98.01
Κηφισίς,1,0.0,98.01
ὀκτάκνημος,1,0.0,98.01
ὁσσάτιος,1,0.0,98.01
ἐξαποδίω,1,0.0,98.01
ἐπιθρώσκω,1,0.0,98.01
ἴθμα,1,0.0,98.01
Στέντωρ,1,0.0,98.01
ἐκπαιφάσσω,1,0.0,98.01
σχεδίην,1,0.0,98.01
φήγινος,1,0.0,98.01
Ὀχήσιος,1,0.0,98.01
Ἄιδος,1,0.0,98.01
ῥίγιστος,1,0.0,98.01
ἀήσυλος,1,0.0,98.01
μαργαίνω,1,0.0,98.02
νεκάς,1,0.0,98.02
τυπή,1,0.0,98.02
συμπήγνυμι,1,0.0,98.02
ὀπός,1,0.0,98.02
περιτρέφομαι,1,0.0,98.02
θρᾷξ,1,0.0,98.02
Ἐΰσσωρος,1,0.0,98.02
Ἄξυλος,1,0.0,98.02
Τευθρανίδης,1,0.0,98.02
καλήσιος,1,0.0,98.02
ὑφηνίοχος,1,0.0,98.02
Δρῆσον,1,0.0,98.02
Ἀβαρβαρέη,1,0.0,98.02
σκότιος,1,0.0,98.02
Μηκιστηι,1,0.0,98.02
Ἀστύαλος,1,0.0,98.02
Πιδύτης,1,0.0,98.02
Ἀρετάων,1,0.0,98.02
Ἄβληρος,1,0.0,98.02
Λήῖτος,1,0.0,98.02
ἐγκλίνω,1,0.0,98.02
βουλευτής,1,0.0,98.02
Νῦσα,1,0.0,98.02
θύσθλα,1,0.0,98.02
βουπλήξ,1,0.0,98.02
ἐπιγίγνομαι,1,0.0,98.02
Ἄντεια,1,0.0,98.02
πτυκτός,1,0.0,98.02
ἀνώγω,1,0.0,98.02
παραδείκνυμι,1,0.0,98.03
Ἀλήιον,1,0.0,98.03
λυκία,1,0.0,98.03
ἐννεάβοιος,1,0.0,98.03
τέγεος,1,0.0,98.03
ἠπιόδωρος,1,0.0,98.03
ἀπογυιόω,1,0.0,98.03
Σιδονίηθεν,1,0.0,98.03
μετασσεύομαι,1,0.0,98.03
Κισσηΐς,1,0.0,98.03
ἱέρεια,1,0.0,98.03
ὀλολυγή,1,0.0,98.03
ἐρυσίπτολις,1,0.0,98.03
ἁφάω,1,0.0,98.03
ἀοίδιμος,1,0.0,98.03
ἀμφίπιλος,1,0.0,98.03
διέξειμι,1,0.0,98.03
̓ἀνδρομάχη,1,0.0,98.03
ὑποπλάκιος,1,0.0,98.03
ἀταλάφρων,1,0.0,98.03
ʽἑκτορίδης,1,0.0,98.03
σκαμάνδριος,1,0.0,98.03
θήβη,1,0.0,98.03
ὀρεστιάς,1,0.0,98.03
Ἀί,1,0.0,98.03
νουν,1,0.0,98.03
ἑλκηθμός,1,0.0,98.03
ἱππιοχαίτης,1,0.0,98.03
κηώδης,1,0.0,98.03
Φυλομέδουσα,1,0.0,98.03
Ἠϊονῆς,1,0.0,98.03
Ἰφίνοος,1,0.0,98.04
Δεξιάδης,1,0.0,98.04
χαλκοκνήμις,1,0.0,98.04
μελάνω,1,0.0,98.04
ἐπιμάρτυρος,1,0.0,98.04
ἀπειλητήρ,1,0.0,98.04
αἰνόθεν,1,0.0,98.04
Κελάδων,1,0.0,98.04
Φειά,1,0.0,98.04
Ἀνδραιμονίδης,1,0.0,98.04
ὑποσχέθω,1,0.0,98.04
Τυχίος,1,0.0,98.04
σκυτότομος,1,0.0,98.04
τμήδην,1,0.0,98.04
ἐπομφάλιος,1,0.0,98.04
περιηχέω,1,0.0,98.04
μυλοειδής,1,0.0,98.04
Ἰδαῖε,1,0.0,98.04
ἀρθμέω,1,0.0,98.04
ἀελπτέω,1,0.0,98.04
ἱππηλάσιος,1,0.0,98.04
ἠπύτα,1,0.0,98.04
Δαρδανίων,1,0.0,98.04
εἰσάνειμι,1,0.0,98.04
ἐπαείρω,1,0.0,98.04
ἀμφιλύκη,1,0.0,98.04
ἱππηλασία,1,0.0,98.04
τειχίζω,1,0.0,98.04
εὐρυσθενής,1,0.0,98.04
βουφονέω,1,0.0,98.04
Ὑψιπύλη,1,0.0,98.04
ἀνδράποδον,1,0.0,98.05
διακείρω,1,0.0,98.05
χαλκεοθωρήξ,1,0.0,98.05
ἴδη,1,0.0,98.05
κρανίον,1,0.0,98.05
Ἠνιοπεύς,1,0.0,98.05
Ἰφιτίδης,1,0.0,98.05
σηκάζω,1,0.0,98.05
ἀφήκω,1,0.0,98.05
καταπέτομαι,1,0.0,98.05
Δαρδάνιων,1,0.0,98.05
ἀνχιμαχητής,1,0.0,98.05
οὐδενόσωρος,1,0.0,98.05
ὑπερθρῴσκω,1,0.0,98.05
πόδαργος,1,0.0,98.05
ἐγκεράννυμι,1,0.0,98.05
αὐτονυχί,1,0.0,98.05
ἀπτοεπής,1,0.0,98.05
κενεαυχής,1,0.0,98.05
πανομφαῖος,1,0.0,98.05
Φραδμονίδης,1,0.0,98.05
Δαίτωρ,1,0.0,98.05
Λυκοφόντης,1,0.0,98.05
Ἀμοπάων,1,0.0,98.05
Πολυαιμονίδης,1,0.0,98.05
πρεσβεῖον,1,0.0,98.05
τανυγλώχις,1,0.0,98.05
λυσσητήρ,1,0.0,98.05
Γοργυθίων,1,0.0,98.05
Αἰσύμηθεν,1,0.0,98.05
Καστιάνειρα,1,0.0,98.06
μήκων,1,0.0,98.06
νοτία,1,0.0,98.06
παρασφάλλω,1,0.0,98.06
ναρκάω,1,0.0,98.06
ἀμφιπεριστρωφάω,1,0.0,98.06
ἀπερωεύς,1,0.0,98.06
̓ἐνψύω,1,0.0,98.06
Ὡρα,1,0.0,98.06
χολάω,1,0.0,98.06
Ὥρα,1,0.0,98.06
τρίλλιστος,1,0.0,98.06
μέσφα,1,0.0,98.06
ὑγιής,1,0.0,98.06
κηρεσσιφόρητος,1,0.0,98.06
φῦκος,1,0.0,98.06
κλήδην,1,0.0,98.06
Μυκήνηθεν,1,0.0,98.06
ἀφρήτωρ,1,0.0,98.06
ἀνέστιος,1,0.0,98.06
ὑποδεξίη,1,0.0,98.06
σέυω,1,0.0,98.06
Δηίοπιτης,1,0.0,98.06
ἀπομυθέομαι,1,0.0,98.06
μεγαλψ́τωρ,1,0.0,98.06
μείλια,1,0.0,98.06
ἀδάμαστος,1,0.0,98.06
ὀνοστός,1,0.0,98.06
δενδίλλω,1,0.0,98.06
κεραίω,1,0.0,98.06
ζωρός,1,0.0,98.06
κρεῖον,1,0.0,98.07
ἀνθρακιά,1,0.0,98.07
κρατευταί,1,0.0,98.07
ἐλεός,1,0.0,98.07
δοιή,1,0.0,98.07
φιλοφροσύνη,1,0.0,98.07
τρῳάς,1,0.0,98.07
μείλιον,1,0.0,98.07
τρύζω,1,0.0,98.07
παραβάλλω,1,0.0,98.07
ἀπτήν,1,0.0,98.07
παριαύω,1,0.0,98.07
μέροπες,1,0.0,98.07
δορίκτητος,1,0.0,98.07
κάρ,1,0.0,98.07
εἰκοσάκις,1,0.0,98.07
ἑκατόμπυλος,1,0.0,98.07
ἐξοιχνέω,1,0.0,98.07
ἀφήτωρ,1,0.0,98.07
ληιστός,1,0.0,98.07
λειστός,1,0.0,98.07
ἑλετός,1,0.0,98.07
ῥητήρ,1,0.0,98.07
ἀποξύω,1,0.0,98.07
καλλιγύναικα,1,0.0,98.07
προμίγνυμι,1,0.0,98.07
ἐπαρά,1,0.0,98.07
καταχθόνιος,1,0.0,98.07
εἰλίπος,1,0.0,98.07
εἰνάνυχες,1,0.0,98.07
ἀποβλύζω,1,0.0,98.08
παρατρωπάω,1,0.0,98.08
ῥυσός,1,0.0,98.08
παραβλώψ,1,0.0,98.08
ἀρτίπος,1,0.0,98.08
θαλύσια,1,0.0,98.08
θηράτωρ,1,0.0,98.08
Ἀθλαία,1,0.0,98.08
Κλεοπάτρη,1,0.0,98.08
Μάρπησσα,1,0.0,98.08
Εὐηνίνη,1,0.0,98.08
Ἴδης,1,0.0,98.08
Ἀλκυόνη,1,0.0,98.08
ἀλκυών,1,0.0,98.08
ἀλοάω,1,0.0,98.08
ἠεροφοι~τις,1,0.0,98.08
πεντηκοντόγυος,1,0.0,98.08
ὑψηρεφής,1,0.0,98.08
???,1,0.0,98.08
ὑπωρόφιος,1,0.0,98.08
Λεσβόθεν,1,0.0,98.08
Διομήδη,1,0.0,98.08
Ἶφις,1,0.0,98.08
Ἐνυεύς,1,0.0,98.08
πιμπλάνομαι,1,0.0,98.08
ἀναστεναχίζω,1,0.0,98.08
νειόθεν,1,0.0,98.08
πευκεδανός,1,0.0,98.08
αἴθην,1,0.0,98.08
ἀβροτάζω,1,0.0,98.08
οὐρεύς,1,0.0,98.08
ἀλαλύκτημαι,1,0.0,98.09
δραίνω,1,0.0,98.09
φυλακεύς,1,0.0,98.09
οἴω,1,0.0,98.09
ἐκτάδιος,1,0.0,98.09
σαυρωτήρ,1,0.0,98.09
ὕπνον,1,0.0,98.09
ἐγρηγορτί,1,0.0,98.09
δυσωρέομαι,1,0.0,98.09
συμμητιάομαι,1,0.0,98.09
ἐκδιαβαίνω,1,0.0,98.09
θη~λυς,1,0.0,98.09
ὑπόρρηνος,1,0.0,98.09
νόησις,1,0.0,98.09
ἄφαλος,1,0.0,98.09
ἄλλοφος,1,0.0,98.09
καταῖτυξ,1,0.0,98.09
Σκάνδεια,1,0.0,98.09
ἐρῳδιός,1,0.0,98.09
ἀγλαίζω,1,0.0,98.09
προσειλέω,1,0.0,98.09
δουρηνεκής,1,0.0,98.09
κεμάς,1,0.0,98.09
βαμβαίνω,1,0.0,98.09
ἱππόμαχος,1,0.0,98.09
διεξερέομαι,1,0.0,98.09
Ἠϊονεύς,1,0.0,98.09
λυκέη,1,0.0,98.09
ληῖτις,1,0.0,98.09
ἐπιδιφριάς,1,0.0,98.09
ἀσήμαντος,1,0.0,98.09
ἀηθέσσω,1,0.0,98.1
Ἱπποκόων,1,0.0,98.1
διοπτήρ,1,0.0,98.1
Κινύρης,1,0.0,98.1
βλοσυρω~πις,1,0.0,98.1
ἀμφιστρεφής,1,0.0,98.1
ἀμητήρ,1,0.0,98.1
παρατυγχάνω,1,0.0,98.1
Βιάνωρ,1,0.0,98.1
κατεφάλλομαι,1,0.0,98.1
περιδύω,1,0.0,98.1
Ἶσος,1,0.0,98.1
γνήσιος,1,0.0,98.1
μόσχος,1,0.0,98.1
ὅλμος,1,0.0,98.1
ἄξυλος,1,0.0,98.1
κροταλίζω,1,0.0,98.1
κει~νος,1,0.0,98.1
πιδήεις,1,0.0,98.1
Κισσεύς,1,0.0,98.1
μητροπάτωρ,1,0.0,98.1
τορέω,1,0.0,98.1
μόλιβος,1,0.0,98.1
πρεσβυγενής,1,0.0,98.1
ξυστός,1,0.0,98.1
ἀφρέω,1,0.0,98.1
ὑπεραής,1,0.0,98.1
καθάλλομαι,1,0.0,98.1
Ἀσαῖος,1,0.0,98.1
Ὀπίτης,1,0.0,98.1
Αἴσυμνος,1,0.0,98.11
Ὦρος,1,0.0,98.11
Ἱππόνοος,1,0.0,98.11
τρόφις,1,0.0,98.11
Θυμβραῖος,1,0.0,98.11
θηρευτός,1,0.0,98.11
Ἱππόδαμος,1,0.0,98.11
Ὑπείροχος,1,0.0,98.11
τρίπτυχος,1,0.0,98.11
αὐλω~πις,1,0.0,98.11
ἀνδρόκμητος,1,0.0,98.11
ἀναπηδάω,1,0.0,98.11
παρθενοπίπης,1,0.0,98.11
ἀμφίδρυφος,1,0.0,98.11
καθέζω,1,0.0,98.11
ρίγιον,1,0.0,98.11
Δηιοπίτης,1,0.0,98.11
Χερσιδάμας,1,0.0,98.11
πρότμησις,1,0.0,98.11
Χάροψ,1,0.0,98.11
δόλων,1,0.0,98.11
κατακαίριος,1,0.0,98.11
ἀνασεύομαι,1,0.0,98.11
Δόρυκλος,1,0.0,98.11
Πάνδοκος,1,0.0,98.11
Λύσανδρος,1,0.0,98.11
ἀφυσγετός,1,0.0,98.11
μετακλίνομαι,1,0.0,98.11
ὄνος,1,0.0,98.11
πολυηγερής,1,0.0,98.11
προεέργω,1,0.0,98.11
ὁδεύω,1,0.0,98.12
Φαυσιάδης,1,0.0,98.12
ἐκμολεῖν,1,0.0,98.12
̓ἀσκληπιάδης,1,0.0,98.12
Ἀρσίνοος,1,0.0,98.12
κυανόπεζα,1,0.0,98.12
νεμέθω,1,0.0,98.12
ἀμογητί,1,0.0,98.12
κνάω,1,0.0,98.12
κνῆστις,1,0.0,98.12
πολυκαγκής,1,0.0,98.12
Ἠλείοι,1,0.0,98.12
βοηλασία,1,0.0,98.12
Ἰτυμονεύς,1,0.0,98.12
Ὑπειροχίδης,1,0.0,98.12
περιτρέω,1,0.0,98.12
συβόσιον,1,0.0,98.12
ὑπερηφανέω,1,0.0,98.12
παι~ς,1,0.0,98.12
θρυόεσσα,1,0.0,98.12
ἀμφιστρατάομαι,1,0.0,98.12
Ἀγαμήδη,1,0.0,98.12
σπιδής,1,0.0,98.12
Ἀλησίον,1,0.0,98.12
μετακλαίω,1,0.0,98.12
ὑποχέω,1,0.0,98.12
περιπευκής,1,0.0,98.12
Κάρησος,1,0.0,98.12
θάσσων,1,0.0,98.12
ἁλίπλοος,1,0.0,98.12
πένταχα,1,0.0,98.13
ἐπικλίνω,1,0.0,98.13
ἀναπετάννυμι,1,0.0,98.13
ὑψικάρηνος,1,0.0,98.13
Ἰάμενος,1,0.0,98.13
εἱ~ος,1,0.0,98.13
δοχμός,1,0.0,98.13
μύλαξ,1,0.0,98.13
φιλοψευδής,1,0.0,98.13
Δάμασος,1,0.0,98.13
Πύλων,1,0.0,98.13
Ἱππόμαχος,1,0.0,98.13
Μένων,1,0.0,98.13
Ἰαμενός,1,0.0,98.13
μαχήμων,1,0.0,98.13
μοχλέω,1,0.0,98.13
μεσήεις,1,0.0,98.13
προβοάω,1,0.0,98.13
λωτόεις,1,0.0,98.13
πωτάομαι,1,0.0,98.13
ἐξήλατος,1,0.0,98.13
Ὀϊλιάδης,1,0.0,98.13
Πανδίων,1,0.0,98.13
Ἐπικλῆς,1,0.0,98.13
Ἀλκμάων,1,0.0,98.13
διείργω,1,0.0,98.13
ἐπίξυνος,1,0.0,98.13
χερνῆτις,1,0.0,98.13
σταθμόν,1,0.0,98.13
ἐπημοιβός,1,0.0,98.13
θαιρός,1,0.0,98.13
ὑπώπιον,1,0.0,98.14
κακότεχνος,1,0.0,98.14
Θέμις,1,0.0,98.14
ἀφρονέω,1,0.0,98.14
Φόβος,1,0.0,98.14
ψευδάγγελος,1,0.0,98.14
ὑπεξαλεύω,1,0.0,98.14
ὁμότιμος,1,0.0,98.14
ἰσόμορος,1,0.0,98.14
ἀνιδρωτί,1,0.0,98.14
φασσοφόνος,1,0.0,98.14
ἀμφίδασυς,1,0.0,98.14
Σφῆλος,1,0.0,98.14
Βουκολίδης,1,0.0,98.14
Δηίοχος,1,0.0,98.14
φαλαγγηδόν,1,0.0,98.14
ἀθύρω,1,0.0,98.14
περ,1,0.0,98.14
προστέρπω,1,0.0,98.14
ἐξιθύνω,1,0.0,98.14
Καλήτωρ,1,0.0,98.14
Λυκόφρων,1,0.0,98.14
Μάστωρ,1,0.0,98.14
Κυθήροθεν,1,0.0,98.14
κροτέω,1,0.0,98.14
Προτιάων,1,0.0,98.14
νεόστροφος,1,0.0,98.14
ἴππουρις,1,0.0,98.14
ἐμβαδόν,1,0.0,98.14
χειρότερος,1,0.0,98.14
Πάνθος,1,0.0,98.14
Κροῖσμος,1,0.0,98.15
Λαμπετίδης,1,0.0,98.15
λάμπος,1,0.0,98.15
Εὐφήτης,1,0.0,98.15
Ἱκεταονίδης,1,0.0,98.15
ἐπισσεύω,1,0.0,98.15
ἀφλοισμός,1,0.0,98.15
τροφόεις,1,0.0,98.15
προσερεύγομαι,1,0.0,98.15
ὑποκρύπτω,1,0.0,98.15
ἐμβρέμομαι,1,0.0,98.15
ὁμοστιχάω,1,0.0,98.15
Κοπρεύς,1,0.0,98.15
εἰσωπός,1,0.0,98.15
βλῆτρον,1,0.0,98.15
δυωκαιεικοσίπηχυς,1,0.0,98.15
κελητίζω,1,0.0,98.15
συναείρω,1,0.0,98.15
λαοφόρος,1,0.0,98.15
ἀική,1,0.0,98.15
ἄφλαστον,1,0.0,98.15
εἱανός,1,0.0,98.15
ἐκκλύω,1,0.0,98.15
̓ἀχιλλεύς,1,0.0,98.15
αἰναρέτης,1,0.0,98.15
ἀργεῖος,1,0.0,98.15
περιάγνυμι,1,0.0,98.15
ἐπαγάλλομαι,1,0.0,98.15
φάλαρον,1,0.0,98.15
κόλος,1,0.0,98.15
Πηλιακός,1,0.0,98.16
φοινός,1,0.0,98.16
ἀγεληδόν,1,0.0,98.16
λάπτω,1,0.0,98.16
περιστένω,1,0.0,98.16
αἰολοθώρηξ,1,0.0,98.16
βῶρος,1,0.0,98.16
Περιήρης,1,0.0,98.16
ἀναφανδόν,1,0.0,98.16
πολυμήλη,1,0.0,98.16
Ἐχεκλῆος,1,0.0,98.16
Ἀκτορίδης,1,0.0,98.16
Μαιμαλίδης,1,0.0,98.16
ἀνεμοσκεπής,1,0.0,98.16
δωδώνη,1,0.0,98.16
ὑποφήτης,1,0.0,98.16
ἀνιπτόπους,1,0.0,98.16
χαμαιεύνης,1,0.0,98.16
ἐριδμαίνω,1,0.0,98.16
ἀμφιφοβέομαι,1,0.0,98.16
ἡμιδαής,1,0.0,98.16
στεροπηγερέτης,1,0.0,98.16
προτροπάδην,1,0.0,98.16
Ἄμφικλος,1,0.0,98.16
Ἀτύμνιος,1,0.0,98.16
Μάρις,1,0.0,98.16
Ἀμισώδαρος,1,0.0,98.16
Κλεόβουλος,1,0.0,98.16
παραείρω,1,0.0,98.16
ἔνερθεν,1,0.0,98.16
διαρπάζω,1,0.0,98.16
ἀνακυμβαλιάζω,1,0.0,98.17
ἐπίκαρ,1,0.0,98.17
Πρόνοος,1,0.0,98.17
Θέστωρ,1,0.0,98.17
Ἐρύλαος,1,0.0,98.17
Ἀμφοτερός,1,0.0,98.17
