Word,Count,Percentage of total,Cumulative percentage of total
ταύρινος,1,0.0,98.08
τεσσαρακόσιοι,1,0.0,98.08
ἀθεαφθεῖος,1,0.0,98.08
ἀξιωθής,1,0.0,98.08
Ψιναλείτιος,1,0.0,98.08
διπέμπτος,1,0.0,98.08
σπαθαρικός,1,0.0,98.08
λευκόθριξ,1,0.0,98.08
ἐφορατικός,1,0.0,98.08
σκωληκόβροτος,1,0.0,98.08
Ἀγήματος,1,0.0,98.09
Πωε͂,1,0.0,98.09
Σαμοός,1,0.0,98.09
χείλιοι,1,0.0,98.09
τραπέζετος,1,0.0,98.09
ἀνέξοδος,1,0.0,98.09
ἀπανδρός,1,0.0,98.09
Λινύφιος,1,0.0,98.09
ἑπταετής,1,0.0,98.09
Δινύφιος,1,0.0,98.09
ἐργάτιος,1,0.0,98.09
ἐριοκαρτίος,1,0.0,98.09
ἠγοράκοτος,1,0.0,98.09
ψείεθος,1,0.0,98.09
δοθής,1,0.0,98.1
ἐπιστόλειος,1,0.0,98.1
ταρός,1,0.0,98.1
Καπιτωλιεύς,1,0.0,98.1
κεφαλητικός,1,0.0,98.1
τέκτων,1,0.0,98.1
τενανός,1,0.0,98.1
ὄφρυς,1,0.0,98.1
μόσιος,1,0.0,98.1
εὐθύτριχος,1,0.0,98.1
Νεκφερώτιος,1,0.0,98.1
Κωμογραμματός,1,0.0,98.1
Σαμάριος,1,0.0,98.1
δεκαπρώτιος,1,0.0,98.1
τοξικός,1,0.0,98.11
Θελαοῦς,1,0.0,98.11
Χαλκόλογος,1,0.0,98.11
ψηφικός,1,0.0,98.11
Παρτικός,1,0.0,98.11
ῥυμός,1,0.0,98.11
ἔμποδισυζ,1,0.0,98.11
Πεκοος,1,0.0,98.11
ἀσπαζετός,1,0.0,98.11
ζωγραφικός,1,0.0,98.11
καίρος,1,0.0,98.11
ἔγδικος,1,0.0,98.11
ἐνκεφαλαῖος,1,0.0,98.11
ἐγ́λογος,1,0.0,98.11
προσόδος,1,0.0,98.12
τετρακώσιος,1,0.0,98.12
οσκόρος,1,0.0,98.12
απίωνος,1,0.0,98.12
Χηνόβοσκος,1,0.0,98.12
ἑβδομός,1,0.0,98.12
γίνομενος,1,0.0,98.12
ἐφέτηος,1,0.0,98.12
ἈΣοε,1,0.0,98.12
Κώειτος,1,0.0,98.12
Πόγχηος,1,0.0,98.12
σετοφόρος,1,0.0,98.12
ἐξἕκαστος,1,0.0,98.12
πλοώς,1,0.0,98.12
ποιητής,1,0.0,98.13
ἐξαφῖνος,1,0.0,98.13
λίθοκρουστος,1,0.0,98.13
Μεσορής,1,0.0,98.13
μετεωριτός,1,0.0,98.13
τάλἀ,1,0.0,98.13
ἐμπολαῖος,1,0.0,98.13
ὁθανάσιμος,1,0.0,98.13
σεατός,1,0.0,98.13
μισθαποχής,1,0.0,98.13
ἀθεάφιος,1,0.0,98.13
ἄκλαστος,1,0.0,98.13
ἄριοι,1,0.0,98.13
Τέκμι,1,0.0,98.13
ἑννεακαιδέκατος,1,0.0,98.13
ὑπαρχοντός,1,0.0,98.14
Ζανήριος,1,0.0,98.14
ἀνίερος,1,0.0,98.14
ἀμνήμων,1,0.0,98.14
μετᾤ,1,0.0,98.14
ἀναγκός,1,0.0,98.14
ὀηδοήκοντα,1,0.0,98.14
βαλλής,1,0.0,98.14
Ἰσαῖος,1,0.0,98.14
ὀνάρις,1,0.0,98.14
Θαυμαστός,1,0.0,98.14
ἀπολυθής,1,0.0,98.14
συνακόλουθος,1,0.0,98.14
περίλοιπος,1,0.0,98.14
καλλιγράφος,1,0.0,98.15
ἑξακισχείλιοι,1,0.0,98.15
Ἱορτάσιος,1,0.0,98.15
ἀρχιιατρός,1,0.0,98.15
μακροειδής,1,0.0,98.15
εώσφυλλος,1,0.0,98.15
Σαρκηνός,1,0.0,98.15
Ἀσφάλειος,1,0.0,98.15
φλαουϊάλιος,1,0.0,98.15
τέος,1,0.0,98.15
τεσσαράκοντ,1,0.0,98.15
ἐπιτάρις,1,0.0,98.15
Ὀννῶφρις,1,0.0,98.15
ὑπέρπλεος,1,0.0,98.15
ἐξπούγκερος,1,0.0,98.16
νεόκορος,1,0.0,98.16
ἐπάνγκος,1,0.0,98.16
διαιτητικός,1,0.0,98.16
κάλανδος,1,0.0,98.16
ὑπώπιος,1,0.0,98.16
μακρότομος,1,0.0,98.16
κηπευτικός,1,0.0,98.16
ἐπιδεδώκων,1,0.0,98.16
Ἴτος,1,0.0,98.16
ἄργριος,1,0.0,98.16
Νιλαναβάτιος,1,0.0,98.16
Δινυσιάς,1,0.0,98.16
αὑός,1,0.0,98.16
Ἀρσινοιτός,1,0.0,98.17
νειλοκάλαμος,1,0.0,98.17
συμπαντός,1,0.0,98.17
ἐνεστῶσος,1,0.0,98.17
κατηντηκυύς,1,0.0,98.17
παράλληλος,1,0.0,98.17
φλαβιάλιος,1,0.0,98.17
Ἑβρεῖος,1,0.0,98.17
γυμνασιάρχος,1,0.0,98.17
χοινικιαῖος,1,0.0,98.17
τετρατκαιεικοστός,1,0.0,98.17
τραπεζίτ,1,0.0,98.17
ποσταῖος,1,0.0,98.17
Πάπλωος,1,0.0,98.17
προσφωρός,1,0.0,98.18
οἰνοχεριστός,1,0.0,98.18
ἐκτελής,1,0.0,98.18
ἅπλη,1,0.0,98.18
Ἰουβιανός,1,0.0,98.18
λαμπρότατος,1,0.0,98.18
προκείμεινος,1,0.0,98.18
πατρός,1,0.0,98.18
ὀκτωκαιτριακοστός,1,0.0,98.18
ἡμίσιος,1,0.0,98.18
ἀργύρειος,1,0.0,98.18
πεντακοσιαροῦρος,1,0.0,98.18
μισθοφορικός,1,0.0,98.18
Αὐξισπόρειος,1,0.0,98.18
ἡγέμων,1,0.0,98.19
κωμάρχος,1,0.0,98.19
χρυσοστεφής,1,0.0,98.19
εὔμορφος,1,0.0,98.19
εὐπροαίρετος,1,0.0,98.19
μογγός,1,0.0,98.19
πολύμουσος,1,0.0,98.19
ἔπικτος,1,0.0,98.19
άμμων,1,0.0,98.19
νικομηδέσιοι,1,0.0,98.19
ζώειλος,1,0.0,98.19
πωολόγιος,1,0.0,98.19
πλύς,1,0.0,98.19
τεσσερακοστόγδοος,1,0.0,98.19
πρωάστιος,1,0.0,98.19
τόσοσσδε,1,0.0,98.2
Μουιάριος,1,0.0,98.2
γηοῦχος,1,0.0,98.2
παρανύσιος,1,0.0,98.2
μαρμάρινος,1,0.0,98.2
ὑστερικός,1,0.0,98.2
σαμσύχνος,1,0.0,98.2
ὑδροπαρόχειος,1,0.0,98.2
ἔτος,1,0.0,98.2
τεσσάρης,1,0.0,98.2
θερητός,1,0.0,98.2
ἐπισήμιος,1,0.0,98.2
ἐσούφρουκτος,1,0.0,98.2
σύμφωρος,1,0.0,98.2
εἰκοσάδραχμος,1,0.0,98.21
Θερε͂νοθ,1,0.0,98.21
ὀξυγράφος,1,0.0,98.21
ὀνός,1,0.0,98.21
ἀδωσίδικος,1,0.0,98.21
ἀλόγευτος,1,0.0,98.21
Ἀμειόλιος,1,0.0,98.21
εὐτενιαῦτος,1,0.0,98.21
ἀντενίαυτος,1,0.0,98.21
ἕξος,1,0.0,98.21
ἀνέγλειπτος,1,0.0,98.21
ἁδρόκωρος,1,0.0,98.21
Ὁμόγνιος,1,0.0,98.21
κτητός,1,0.0,98.21
Διονυσιεύς,1,0.0,98.22
Ἀσκλήπειος,1,0.0,98.22
ἀπόγειος,1,0.0,98.22
ἑξηκονταετής,1,0.0,98.22
Διοσκούριος,1,0.0,98.22
Ἑστιεύς,1,0.0,98.22
κῦριος,1,0.0,98.22
κομπάσιος,1,0.0,98.22
πρόβατ,1,0.0,98.22
Ἰσιζέλμιος,1,0.0,98.22
Ζαζέλμιος,1,0.0,98.22
ἔμψυχος,1,0.0,98.22
Λευκοπυργίτης,1,0.0,98.22
ὀπελ́λιοι,1,0.0,98.22
αὐτοτελός,1,0.0,98.23
ἱδρωτός,1,0.0,98.23
ἀπερίγραπτος,1,0.0,98.23
φρικοδέστερος,1,0.0,98.23
Χρειστιανός,1,0.0,98.23
Ταρίχιος,1,0.0,98.23
θησαυριός,1,0.0,98.23
Νόρβανος,1,0.0,98.23
αὔλιος,1,0.0,98.23
Ἰβιοβοσκός,1,0.0,98.23
Σευηριανός,1,0.0,98.23
Γερμάνικω,1,0.0,98.23
οὐθέτερος,1,0.0,98.23
Ταυαείτης,1,0.0,98.23
τοίαυτος,1,0.0,98.24
στιππῖος,1,0.0,98.24
ῥᾳδιουγός,1,0.0,98.24
εὐειδής,1,0.0,98.24
καματηρός,1,0.0,98.24
ἐργαστηριακός,1,0.0,98.24
κοινωφελής,1,0.0,98.24
κραμπιτός,1,0.0,98.24
τυπικός,1,0.0,98.24
φιδεικομισσάριος,1,0.0,98.24
τετραξεστίαιοι,1,0.0,98.24
ἐκπληρωτικός,1,0.0,98.24
σηνηθής,1,0.0,98.24
ὑπαναγκής,1,0.0,98.24
αὐτοκασίγνητος,1,0.0,98.25
συμμέτριος,1,0.0,98.25
εὐκαθοσιώτης,1,0.0,98.25
Νόυμιδος,1,0.0,98.25
ὑποτεταγμέος,1,0.0,98.25
δήπους,1,0.0,98.25
οἰνκύρεος,1,0.0,98.25
ἐξάμφος,1,0.0,98.25
ἔτερος,1,0.0,98.25
κολοκοποιός,1,0.0,98.25
Πισήφιος,1,0.0,98.25
Θραγής,1,0.0,98.25
χῆρος,1,0.0,98.25
σούσινος,1,0.0,98.25
Γερραῖος,1,0.0,98.25
κηροειδής,1,0.0,98.26
διχαλκιᾶος,1,0.0,98.26
ἡμιωβελιαῖος,1,0.0,98.26
τρίσκαλμος,1,0.0,98.26
ἐρινεός,1,0.0,98.26
Λύδιος,1,0.0,98.26
ὀλονθοφόρος,1,0.0,98.26
ἀπύρηνος,1,0.0,98.26
δίφορος,1,0.0,98.26
Κιλίκιος,1,0.0,98.26
Μενδαῖος,1,0.0,98.26
Εὐδαμίδειος,1,0.0,98.26
Μαρώνειος,1,0.0,98.26
φοῖνιξ,1,0.0,98.26
βούμαστος,1,0.0,98.27
Ἀντιπατρίδιος,1,0.0,98.27
ἑτερόζυγος,1,0.0,98.27
λωίων,1,0.0,98.27
ἐννεακότυλος,1,0.0,98.27
χοϊεῖος,1,0.0,98.27
πρόστομος,1,0.0,98.27
τιθασός,1,0.0,98.27
ἑψητός,1,0.0,98.27
σκάριοι,1,0.0,98.27
ὀστράκειος,1,0.0,98.27
ἀπαράσκευος,1,0.0,98.27
ἔγλευκος,1,0.0,98.27
εὐκρινής,1,0.0,98.27
περίφοβος,1,0.0,98.28
ἀδόκιμος,1,0.0,98.28
προσάνγελμος,1,0.0,98.28
σχόντ,1,0.0,98.28
ἀγριέλαιος,1,0.0,98.28
ὀκτωικαιδέκατος,1,0.0,98.28
πρόκειμεμος,1,0.0,98.28
Ἥδε,1,0.0,98.28
ὁδιάσημος,1,0.0,98.28
διαπλάσιος,1,0.0,98.28
ποωλόγιος,1,0.0,98.28
Ψειναλίτης,1,0.0,98.28
Παμμαρής,1,0.0,98.28
σύμπ,1,0.0,98.28
Δηλαδός,1,0.0,98.29
ἑτέρουδιος,1,0.0,98.29
τρητός,1,0.0,98.29
διάκενος,1,0.0,98.29
Πτολεμαεικός,1,0.0,98.29
κουμόυλατος,1,0.0,98.29
πιστίκιος,1,0.0,98.29
Κηρηνίς,1,0.0,98.29
ἀλίαστος,1,0.0,98.29
εὐχαριστήριος,1,0.0,98.29
πάγκτιστος,1,0.0,98.29
κραβάκτηρος,1,0.0,98.29
μονοπτύχιος,1,0.0,98.29
στυππινόμεστος,1,0.0,98.29
σιπποινόμεστος,1,0.0,98.3
δευσορούσιος,1,0.0,98.3
ἀντιοχήσιος,1,0.0,98.3
μαλλοειδής,1,0.0,98.3
κίτρινος,1,0.0,98.3
χελιδονοειδής,1,0.0,98.3
ἀλεξανδρῖνος,1,0.0,98.3
καισαρήσιος,1,0.0,98.3
σέλλιοι,1,0.0,98.3
ἀμαράντινος,1,0.0,98.3
μαλόχοος,1,0.0,98.3
διύφαντος,1,0.0,98.3
κατήκοος,1,0.0,98.3
συνείδοτος,1,0.0,98.3
παντός,1,0.0,98.31
φιλάγαθος,1,0.0,98.31
ἀποκατάληπτος,1,0.0,98.31
συνάδελφος,1,0.0,98.31
ῥεφερενδάριος,1,0.0,98.31
ἄτροφος,1,0.0,98.31
ἐπιδίφριος,1,0.0,98.31
γράφεις,1,0.0,98.31
ἐφέτινος,1,0.0,98.31
οἰκητήριος,1,0.0,98.31
προτεραῖος,1,0.0,98.31
νυκτεραῖος,1,0.0,98.31
ἄτρομος,1,0.0,98.31
θυμολεοντοφθόρος,1,0.0,98.31
πανένδοξος,1,0.0,98.31
ἀτίμιος,1,0.0,98.32
πενταέτηρος,1,0.0,98.32
ἀκόλαστος,1,0.0,98.32
παμμίαρος,1,0.0,98.32
κακόβουλος,1,0.0,98.32
ὀλισθηρός,1,0.0,98.32
θρῆσκος,1,0.0,98.32
ἀντιπολέμιος,1,0.0,98.32
παμμίαρ,1,0.0,98.32
ὠμόφαγος,1,0.0,98.32
μιξοβάρβαρος,1,0.0,98.32
αὐτόνομος,1,0.0,98.32
βέβηλος,1,0.0,98.32
παρθενοφθόρος,1,0.0,98.32
χρυσός,1,0.0,98.33
φεύγω,1,0.0,98.33
ἀποτρέφω,1,0.0,98.33
ἱκετήριος,1,0.0,98.33
φιλάνπρωπος,1,0.0,98.33
βισίλεκτος,1,0.0,98.33
μάκαριος,1,0.0,98.33
σαλλάριος,1,0.0,98.33
ἀπρονόητος,1,0.0,98.33
προμυθής,1,0.0,98.33
ἰάσιμος,1,0.0,98.33
ἐπίψογος,1,0.0,98.33
πανοῦργος,1,0.0,98.33
θηριώδης,1,0.0,98.33
ἐπιβλαβής,1,0.0,98.34
ἀπηνής,1,0.0,98.34
ἄιστος,1,0.0,98.34
ἐμπαίδευτος,1,0.0,98.34
ὁμόψυχος,1,0.0,98.34
ῥητορικός,1,0.0,98.34
ἀνάγραπτος,1,0.0,98.34
μηθέτερος,1,0.0,98.34
σχολασικός,1,0.0,98.34
Τηντερίτης,1,0.0,98.34
πράγματος,1,0.0,98.34
Πετός,1,0.0,98.34
ἐνθάδιος,1,0.0,98.34
ἰσός,1,0.0,98.34
θέμιτος,1,0.0,98.35
γηρόκομος,1,0.0,98.35
ὑποτακτικός,1,0.0,98.35
ἀθετητικός,1,0.0,98.35
νοσοβαρής,1,0.0,98.35
μέγαιρος,1,0.0,98.35
δουλοχείρων,1,0.0,98.35
κορακοβρώσιος,1,0.0,98.35
ὀμματωρύξιος,1,0.0,98.35
πανύψιστος,1,0.0,98.35
ἀσήμαντρος,1,0.0,98.35
ἐξασθενής,1,0.0,98.35
βροτήσιος,1,0.0,98.35
πανκρατύς,1,0.0,98.35
θνητός,1,0.0,98.36
συγχωρητέος,1,0.0,98.36
πολιτικοπραιτώριος,1,0.0,98.36
φιδεϊκομισσάριος,1,0.0,98.36
συνόλος,1,0.0,98.36
ἰσόρροπος,1,0.0,98.36
ἀμπελόφυτος,1,0.0,98.36
ἀτάρακτος,1,0.0,98.36
ἀνεπίσπαστος,1,0.0,98.36
συναρίθμιος,1,0.0,98.36
εὐγενέστατος,1,0.0,98.36
συγκληρονόμος,1,0.0,98.36
φοβός,1,0.0,98.36
θεόπιστος,1,0.0,98.36
ἄμοιρος,1,0.0,98.37
στυγνός,1,0.0,98.37
οἵς,1,0.0,98.37
ἀντάμοιβος,1,0.0,98.37
Πενταπολίτης,1,0.0,98.37
Ζμῖνος,1,0.0,98.37
παντοδαπής,1,0.0,98.37
ἀνυπάλλακτος,1,0.0,98.37
πρωτοκωμητός,1,0.0,98.37
τές,1,0.0,98.37
καταθύμιος,1,0.0,98.37
ἠθητός,1,0.0,98.37
ὀροβοειδής,1,0.0,98.37
φλεβοπεριμέτριος,1,0.0,98.37
πασίφιλος,1,0.0,98.37
σύγγαμβρος,1,0.0,98.38
τριακονθήμερος,1,0.0,98.38
ὀκταδάκτυλος,1,0.0,98.38
Σικυωνιουργής,1,0.0,98.38
ἀναμάρτητος,1,0.0,98.38
ξενός,1,0.0,98.38
σιλικός,1,0.0,98.38
περιστεροτρόφος,1,0.0,98.38
ἑπτάπηχυς,1,0.0,98.38
δορκάδειος,1,0.0,98.38
προβάτειος,1,0.0,98.38
νεόσπορος,1,0.0,98.38
ἐλάτινος,1,0.0,98.38
παπύρινος,1,0.0,98.38
γαύνακος,1,0.0,98.39
Σαρδιανός,1,0.0,98.39
ἀφιλότιμος,1,0.0,98.39
μελανόφαιος,1,0.0,98.39
ἱδρῶιος,1,0.0,98.39
κριθόβωλος,1,0.0,98.39
Αὐδναῖος,1,0.0,98.39
ἑξαχοινόι,1,0.0,98.39
ἑξαχοινικῶς,1,0.0,98.39
καταπλαστός,1,0.0,98.39
τρίβολος,1,0.0,98.39
τρισκελής,1,0.0,98.39
μονόκωλος,1,0.0,98.39
λαμπτηροφόρος,1,0.0,98.39
μονοπρόσωπος,1,0.0,98.4
παραμήκης,1,0.0,98.4
ἀρχιτέκων,1,0.0,98.4
φραχμός,1,0.0,98.4
ἥμισης,1,0.0,98.4
δισξίλιοι,1,0.0,98.4
εἱμάτειος,1,0.0,98.4
ἀκατάλληλας,1,0.0,98.4
συκαμεῖνος,1,0.0,98.4
συνπαρός,1,0.0,98.4
λαμπός,1,0.0,98.4
Σεμνός,1,0.0,98.4
Θιος,1,0.0,98.4
ἠμέτερος,1,0.0,98.4
ἀκατάγνωστος,1,0.0,98.41
βρυτανικός,1,0.0,98.41
ἄνκαλος,1,0.0,98.41
πρός,1,0.0,98.41
Ἄσσυος,1,0.0,98.41
ἀσήμινος,1,0.0,98.41
δεκάρδαρχος,1,0.0,98.41
νεοφύτιος,1,0.0,98.41
κηρικάριος,1,0.0,98.41
δίκροσσος,1,0.0,98.41
εὐανγγέλιος,1,0.0,98.41
ὀγδομήκοντα,1,0.0,98.41
ἀνϋπόλημπτος,1,0.0,98.41
κροκούσιος,1,0.0,98.41
κλειστός,1,0.0,98.42
δυήμερος,1,0.0,98.42
ἀφορμαρός,1,0.0,98.42
ὀκτώς,1,0.0,98.42
φλαυίαλιος,1,0.0,98.42
χαμαίρετος,1,0.0,98.42
τιμής,1,0.0,98.42
δεποτικός,1,0.0,98.42
Σαμβής,1,0.0,98.42
ἀδιπάτητος,1,0.0,98.42
παντοδύναμος,1,0.0,98.42
λειώδης,1,0.0,98.42
διαφόριος,1,0.0,98.42
ἕμ,1,0.0,98.42
δραχμίαιος,1,0.0,98.43
τεσσαρακονταχοίνικος,1,0.0,98.43
καταστάσιος,1,0.0,98.43
λαπρός,1,0.0,98.43
τετράχρυσος,1,0.0,98.43
πεντακοσιαρχικός,1,0.0,98.43
ὑλότομος,1,0.0,98.43
βα̣ιλικός,1,0.0,98.43
Ἐλβῶντις,1,0.0,98.43
Ἀλθαῖος,1,0.0,98.43
φορέτ,1,0.0,98.43
ωβόλειος,1,0.0,98.43
ἀδελφόμ,1,0.0,98.43
φώτινος,1,0.0,98.43
Μωθείτης,1,0.0,98.43
κούκιος,1,0.0,98.44
Φηλικιανός,1,0.0,98.44
Τέσσιος,1,0.0,98.44
Πκρώς,1,0.0,98.44
δεκαταῖος,1,0.0,98.44
νεανικός,1,0.0,98.44
περιπνιγής,1,0.0,98.44
ἐνγυοβεβαιωτός,1,0.0,98.44
ἐνγυητός,1,0.0,98.44
κολοβοφυτής,1,0.0,98.44
σπορδοῦλος,1,0.0,98.44
ἕκαστ,1,0.0,98.44
κομακτόριος,1,0.0,98.44
τεσσερακονταρούρειος,1,0.0,98.44
αἴπαιτος,1,0.0,98.45
καμηλιανός,1,0.0,98.45
κλιβανωτός,1,0.0,98.45
καλόχρωμος,1,0.0,98.45
βαρυκέφαλος,1,0.0,98.45
συνακτικός,1,0.0,98.45
λήθαργος,1,0.0,98.45
Ἀγαθῶς,1,0.0,98.45
φανής,1,0.0,98.45
τραυματικός,1,0.0,98.45
ὀφθαλμικός,1,0.0,98.45
ὁλοκλήρος,1,0.0,98.45
ἀναμφίλογος,1,0.0,98.45
Ἄντριος,1,0.0,98.45
Συβιακός,1,0.0,98.46
ἀρραβωνικός,1,0.0,98.46
Σαθρουθιος,1,0.0,98.46
ἐπιγώνιος,1,0.0,98.46
λιβυκός,1,0.0,98.46
Γαύσθιος,1,0.0,98.46
ἀναλήμπτος,1,0.0,98.46
ἐπίισημος,1,0.0,98.46
Ῥούβριος,1,0.0,98.46
εἰρηναρχικός,1,0.0,98.46
πριγκιπαρός,1,0.0,98.46
οἰκιστικός,1,0.0,98.46
νομίσαμτος,1,0.0,98.46
πρωτοπράξιος,1,0.0,98.46
ἔνδεκα,1,0.0,98.47
καράβοτος,1,0.0,98.47
ὁμάλιοι,1,0.0,98.47
περιίδης,1,0.0,98.47
Προπατόρειος,1,0.0,98.47
χρόνισος,1,0.0,98.47
ἀλιμονικός,1,0.0,98.47
βοηθητικός,1,0.0,98.47
ἄγονος,1,0.0,98.47
παρῳχηθές,1,0.0,98.47
Φραβωνίτης,1,0.0,98.47
λιβελλάριος,1,0.0,98.47
κονσιστώριος,1,0.0,98.47
καθερός,1,0.0,98.47
οὔτους,1,0.0,98.48
Λίθινος,1,0.0,98.48
ποδόψελλος,1,0.0,98.48
Ἀλεξανδρέινος,1,0.0,98.48
Μεγχεῖος,1,0.0,98.48
μαγγανικός,1,0.0,98.48
Φολημός,1,0.0,98.48
διμήνιος,1,0.0,98.48
Ἀρσεινόειτος,1,0.0,98.48
εἰκοσιέβδομοι,1,0.0,98.48
δικαιός,1,0.0,98.48
τρίαντος,1,0.0,98.48
χιριστικός,1,0.0,98.48
Μοσχιανός,1,0.0,98.48
ἀλέκτρυωνος,1,0.0,98.49
ἀρνός,1,0.0,98.49
σκωρσέληνος,1,0.0,98.49
παθινός,1,0.0,98.49
φλοος,1,0.0,98.49
δίστομος,1,0.0,98.49
φασούλιοι,1,0.0,98.49
ἑξάξεστος,1,0.0,98.49
σημής,1,0.0,98.49
σουβρίκιος,1,0.0,98.49
τοιάυτος,1,0.0,98.49
στρούθειος,1,0.0,98.49
Θμοινέψι,1,0.0,98.49
Ταπατής,1,0.0,98.49
ἐργολαβικός,1,0.0,98.49
βιαῖος,1,0.0,98.5
τολμήεις,1,0.0,98.5
ἐπίμεμπτος,1,0.0,98.5
Πτολεμαιικός,1,0.0,98.5
κολλήμτος,1,0.0,98.5
ἀκονίατος,1,0.0,98.5
Ὠξύρυνχος,1,0.0,98.5
χάλκειος,1,0.0,98.5
ἔνμοτος,1,0.0,98.5
μαίς,1,0.0,98.5
Καλανδαρικός,1,0.0,98.5
συνῳδός,1,0.0,98.5
ὑπέρχρονος,1,0.0,98.5
Σείμιος,1,0.0,98.5
προσκυνητέος,1,0.0,98.51
κωθωνικός,1,0.0,98.51
Μεμνόνεος,1,0.0,98.51
Ἁρνούφιος,1,0.0,98.51
ὁμοκώμητος,1,0.0,98.51
Ὀξυρυγχίτιος,1,0.0,98.51
ἀμελουργός,1,0.0,98.51
ἐπιός,1,0.0,98.51
μονός,1,0.0,98.51
ἀνδρός,1,0.0,98.51
ἐρινής,1,0.0,98.51
γύριος,1,0.0,98.51
κεφός,1,0.0,98.51
Ἰκρελλιανός,1,0.0,98.51
ὁ͂δε,1,0.0,98.52
προσχρηστέον,1,0.0,98.52
σύνπαιγμος,1,0.0,98.52
συνχωρέω,1,0.0,98.52
κόνιος,1,0.0,98.52
εὐκατάγνωστος,1,0.0,98.52
λεμψάνος,1,0.0,98.52
εἰσπλήρης,1,0.0,98.52
ἀδεκάτευτος,1,0.0,98.52
ἔφηλος,1,0.0,98.52
τρισκαίδεκα,1,0.0,98.52
τρίσχοινος,1,0.0,98.52
σκώλος,1,0.0,98.52
ἐνΠτολεμαίς,1,0.0,98.52
στερέσιμος,1,0.0,98.53
Διστίχιος,1,0.0,98.53
προσλογεύματος,1,0.0,98.53
Ἑρμαιεύς,1,0.0,98.53
ὑπέρμεστος,1,0.0,98.53
σιτρομετρικός,1,0.0,98.53
ἀσυγκόλλητος,1,0.0,98.53
κατάμακτος,1,0.0,98.53
Φιλοτερίς,1,0.0,98.53
Ἀμμωνίειος,1,0.0,98.53
παρασχιστύς,1,0.0,98.53
παρασχιστεῖος,1,0.0,98.53
παρασχιστικός,1,0.0,98.53
πανυπέρ,1,0.0,98.53
ἀβρόχικος,1,0.0,98.54
εὐδοκιμωσ́ς,1,0.0,98.54
ἀκατείργαστος,1,0.0,98.54
σπορός,1,0.0,98.54
κολπιτικός,1,0.0,98.54
κωνσανγυιναῖος,1,0.0,98.54
κωσανγυιναῖος,1,0.0,98.54
νάτιος,1,0.0,98.54
πυρκαιός,1,0.0,98.54
ἔλαχος,1,0.0,98.54
ἄμαρες,1,0.0,98.54
κινετός,1,0.0,98.54
